,paper,arxiv_id,task,type,value,additional_info
1983,14_paper_13,1207.4708,Atari Games,data_name,Atari 2600 Video Pinball,
1984,14_paper_13,1207.4708,Atari Games,data_name,Atari 2600 Enduro,
1985,14_paper_13,1207.4708,Atari Games,data_name,Atari 2600 Assault,
1986,14_paper_13,1207.4708,Atari Games,data_name,Atari 2600 Battle Zone,
1987,14_paper_13,1207.4708,Atari Games,data_name,Atari 2600 Bowling,
1988,14_paper_13,1207.4708,Atari Games,data_name,Atari 2600 Breakout,
1989,14_paper_13,1207.4708,Atari Games,data_name,Atari 2600 Pong,
1990,14_paper_13,1207.4708,Atari Games,data_name,Atari 2600 Gopher,
1991,14_paper_13,1207.4708,Atari Games,data_name,Atari 2600 Name This Game,
1992,14_paper_13,1207.4708,Atari Games,data_name,Atari 2600 Amidar,
1993,14_paper_13,1207.4708,Atari Games,approach_name,Best linear,Atari Games
1994,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Crazy Climber,
1995,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Seaquest,
1996,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Time Pilot,
1997,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 River Raid,
1998,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Zaxxon,
1999,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Bank Heist,
2000,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Chopper Command,
2001,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Private Eye,
2002,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Alien,
2003,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Atlantis,
2004,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Tutankham,
2005,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Wizard of Wor,
2006,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 James Bond,
2007,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Demon Attack,
2008,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Centipede,
2009,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Beam Rider,
2010,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Freeway,
2011,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Kung-Fu Master,
2012,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Star Gunner,
2013,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Kangaroo,
2014,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Gravitar,
2015,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Space Invaders,
2016,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Q Bert,
2017,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Tennis,
2018,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
2019,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Ms  Pacman,
2020,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Boxing,
2021,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Up and Down,
2022,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Frostbite,
2023,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Fishing Derby,
2024,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Double Dunk,
2025,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Ice Hockey,
2026,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Road Runner,
2027,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Robotank,
2028,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Asterix,
2029,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Asteroids,
2030,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 HERO,
2031,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Krull,
2032,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Venture,
2033,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Video Pinball,
2034,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Enduro,
2035,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Assault,
2036,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Battle Zone,
2037,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Bowling,
2038,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Breakout,
2039,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Pong,
2040,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Gopher,
2041,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Name This Game,
2042,14_paper_14,1207.4708,Atari Games,data_name,Atari 2600 Amidar,
2043,14_paper_14,1207.4708,Atari Games,approach_name,Best linear,Atari Games
2044,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Crazy Climber,
2045,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Seaquest,
2046,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Time Pilot,
2047,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 River Raid,
2048,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Zaxxon,
2049,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Bank Heist,
2050,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Chopper Command,
2051,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Private Eye,
2052,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Alien,
2053,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Atlantis,
2054,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Tutankham,
2055,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Wizard of Wor,
2056,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 James Bond,
2057,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Demon Attack,
2058,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Centipede,
2059,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Beam Rider,
2060,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Freeway,
2061,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Kung-Fu Master,
2062,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Star Gunner,
2063,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Kangaroo,
2064,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Gravitar,
2065,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Space Invaders,
2066,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Q Bert,
2067,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Tennis,
2068,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
2069,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Ms  Pacman,
2070,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Boxing,
2071,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Up and Down,
2072,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Frostbite,
2073,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Fishing Derby,
2074,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Double Dunk,
2075,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Ice Hockey,
2076,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Road Runner,
2077,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Robotank,
2078,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Asterix,
2079,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Asteroids,
2080,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 HERO,
2081,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Krull,
2082,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Venture,
2083,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Video Pinball,
2084,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Enduro,
2085,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Assault,
2086,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Battle Zone,
2087,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Bowling,
2088,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Breakout,
2089,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Pong,
2090,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Gopher,
2091,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Name This Game,
2092,14_paper_15,1207.4708,Atari Games,data_name,Atari 2600 Amidar,
2093,14_paper_15,1207.4708,Atari Games,approach_name,Best linear,Atari Games
2094,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Crazy Climber,
2095,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Seaquest,
2096,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Time Pilot,
2097,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 River Raid,
2098,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Zaxxon,
2099,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Bank Heist,
2100,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Chopper Command,
2101,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Private Eye,
2102,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Alien,
2103,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Atlantis,
2104,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Tutankham,
2105,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Wizard of Wor,
2106,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 James Bond,
2107,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Demon Attack,
2108,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Centipede,
2109,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Beam Rider,
2110,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Freeway,
2111,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Kung-Fu Master,
2112,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Star Gunner,
2113,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Kangaroo,
2114,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Gravitar,
2115,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Space Invaders,
2116,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Q Bert,
2117,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Tennis,
2118,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
2119,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Ms  Pacman,
2120,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Boxing,
2121,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Up and Down,
2122,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Frostbite,
2123,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Fishing Derby,
2124,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Double Dunk,
2125,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Ice Hockey,
2126,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Road Runner,
2127,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Robotank,
2128,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Asterix,
2129,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Asteroids,
2130,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 HERO,
2131,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Krull,
2132,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Venture,
2133,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Video Pinball,
2134,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Enduro,
2135,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Assault,
2136,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Battle Zone,
2137,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Bowling,
2138,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Breakout,
2139,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Pong,
2140,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Gopher,
2141,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Name This Game,
2142,14_paper_16,1207.4708,Atari Games,data_name,Atari 2600 Amidar,
2143,14_paper_16,1207.4708,Atari Games,approach_name,Best linear,Atari Games
2144,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Crazy Climber,
2145,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Seaquest,
2146,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Time Pilot,
2147,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 River Raid,
2148,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Zaxxon,
2149,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Bank Heist,
2150,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Chopper Command,
2151,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Private Eye,
2152,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Alien,
2153,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Atlantis,
2154,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Tutankham,
2155,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Wizard of Wor,
2156,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 James Bond,
2157,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Demon Attack,
2158,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Centipede,
2159,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Beam Rider,
2160,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Freeway,
2161,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Kung-Fu Master,
2162,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Star Gunner,
2163,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Kangaroo,
2164,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Gravitar,
2165,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Space Invaders,
2166,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Q Bert,
2167,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Tennis,
2168,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
2169,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Ms  Pacman,
2170,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Boxing,
2171,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Up and Down,
2172,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Frostbite,
2173,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Fishing Derby,
2174,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Double Dunk,
2175,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Ice Hockey,
2176,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Road Runner,
2177,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Robotank,
2178,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Asterix,
2179,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Asteroids,
2180,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 HERO,
2181,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Krull,
2182,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Venture,
2183,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Video Pinball,
2184,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Enduro,
2185,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Assault,
2186,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Battle Zone,
2187,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Bowling,
2188,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Breakout,
2189,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Pong,
2190,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Gopher,
2191,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Name This Game,
2192,14_paper_17,1207.4708,Atari Games,data_name,Atari 2600 Amidar,
2193,14_paper_17,1207.4708,Atari Games,approach_name,Best linear,Atari Games
2194,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Crazy Climber,
2195,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Seaquest,
2196,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Time Pilot,
2197,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 River Raid,
2198,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Zaxxon,
2199,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Bank Heist,
2200,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Chopper Command,
2201,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Private Eye,
2202,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Alien,
2203,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Atlantis,
2204,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Tutankham,
2205,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Wizard of Wor,
2206,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 James Bond,
2207,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Demon Attack,
2208,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Centipede,
2209,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Beam Rider,
2210,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Freeway,
2211,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Kung-Fu Master,
2212,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Star Gunner,
2213,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Kangaroo,
2214,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Gravitar,
2215,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Space Invaders,
2216,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Q Bert,
2217,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Tennis,
2218,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
2219,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Ms  Pacman,
2220,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Boxing,
2221,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Up and Down,
2222,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Frostbite,
2223,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Fishing Derby,
2224,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Double Dunk,
2225,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Ice Hockey,
2226,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Road Runner,
2227,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Robotank,
2228,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Asterix,
2229,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Asteroids,
2230,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 HERO,
2231,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Krull,
2232,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Venture,
2233,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Video Pinball,
2234,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Enduro,
2235,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Assault,
2236,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Battle Zone,
2237,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Bowling,
2238,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Breakout,
2239,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Pong,
2240,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Gopher,
2241,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Name This Game,
2242,14_paper_18,1207.4708,Atari Games,data_name,Atari 2600 Amidar,
2243,14_paper_18,1207.4708,Atari Games,approach_name,Best linear,Atari Games
2244,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Crazy Climber,
2245,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Seaquest,
2246,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Time Pilot,
2247,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 River Raid,
2248,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Zaxxon,
2249,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Bank Heist,
2250,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Chopper Command,
2251,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Private Eye,
2252,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Alien,
2253,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Atlantis,
2254,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Tutankham,
2255,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Wizard of Wor,
2256,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 James Bond,
2257,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Demon Attack,
2258,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Centipede,
2259,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Beam Rider,
2260,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Freeway,
2261,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Kung-Fu Master,
2262,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Star Gunner,
2263,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Kangaroo,
2264,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Gravitar,
2265,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Space Invaders,
2266,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Q Bert,
2267,14_paper_19,1207.4708,Atari Games,data_name,Atari 2600 Tennis,
