,Unnamed: 0,paper_1,paper_2,paper_1_id,paper_2_id,arxiv_id_1,arxiv_id_2,task,datasets_diff,approach_diff
1571,1571,59_paper_35,59_paper_73,6010,6011,1609.07959,1901.0286,Language Modelling,"sent: Article 1 and Article 2 use enwiki8 dataset.sent: Article 1 and Article 2 use Text8 dataset.sent: Article 1 and Article 2 use Hutter Prize dataset. sent: Article 1 does not use specific datasets for experiments, while Article 2 uses multiple datasets:  WikiText-103,  Penn Treebank  Word Level , and  One Billion Word.","sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses Transformer-XL - 24 layers for Language Modelling. sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses Transformer-XL for Language Modelling. sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses 18-layer Transformer-XL for Language Modelling. sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses Transformer-XL - 18 layers for Language Modelling. sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses 12-layer Transformer-XL for Language Modelling. sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses Transformer-XL Standard for Language Modelling. sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses 24-layer Transformer-XL for Language Modelling. sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses Transformer-XL Large for Language Modelling. sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses Transformer-XL Base for Language Modelling. sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses Transformer-XL - 12 layers for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses Transformer-XL - 24 layers for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses Transformer-XL for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses 18-layer Transformer-XL for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses Transformer-XL - 18 layers for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses 12-layer Transformer-XL for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses Transformer-XL Standard for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses 24-layer Transformer-XL for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses Transformer-XL Large for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses Transformer-XL Base for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses Transformer-XL - 12 layers for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses Transformer-XL - 24 layers for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses Transformer-XL for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses 18-layer Transformer-XL for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses Transformer-XL - 18 layers for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses 12-layer Transformer-XL for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses Transformer-XL Standard for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses 24-layer Transformer-XL for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses Transformer-XL Large for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses Transformer-XL Base for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses Transformer-XL - 12 layers for Language Modelling."
1572,1572,59_paper_35,59_paper_18,6010,6012,1609.07959,1903.04167,Language Modelling,"sent: Article 1 uses multiple datasets:  enwiki8,  Text8, and  Hutter Prize, while Article 2 uses multiple datasets:  Penn Treebank  Word Level , and  WikiText-2.","sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   Partial Shuffle for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   Partial Shuffle for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   Partial Shuffle for Language Modelling."
1573,1573,59_paper_35,59_paper_51,6010,6013,1609.07959,1611.01462,Language Modelling,"sent: Article 1 uses multiple datasets:  enwiki8,  Text8, and  Hutter Prize, while Article 2 uses Penn Treebank  Word Level  dataset.","sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses Tied Variational LSTM   augmented loss for Language Modelling."
1574,1574,59_paper_35,59_paper_40,6010,6019,1609.07959,1711.03953,Language Modelling,"sent: Article 1 uses multiple datasets:  enwiki8,  Text8, and  Hutter Prize, while Article 2 uses multiple datasets:  Penn Treebank  Word Level , and  WikiText-2.","sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   dynamic eval for Language Modelling. sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   dynamic eval for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   dynamic eval for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS for Language Modelling."
1575,1575,59_paper_35,59_paper_14,6010,6020,1609.07959,1609.01704,Language Modelling,"sent: Article 1 and Article 2 use enwiki8 dataset.sent: Article 1 and Article 2 use Text8 dataset. sent: Article 1 uses Hutter Prize dataset, while Article 2 does not use specific datasets for experiments.","sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses LayerNorm HM-LSTM for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses LN HM-LSTM for Language Modelling."
1576,1576,59_paper_35,59_paper_10,6010,6023,1609.07959,1808.10143,Language Modelling,"sent: Article 1 uses multiple datasets:  enwiki8,  Text8, and  Hutter Prize, while Article 2 uses multiple datasets:  Penn Treebank  Word Level ,  WikiText-2, and  Penn Treebank.","sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses Large mLSTM  emb  WN  VD approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses Unregularised mLSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses Large mLSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling."
1577,1577,59_paper_14,59_paper_44,6020,6021,1609.01704,1711.03953,Language Modelling,"sent: Article 1 uses multiple datasets:  enwiki8, and  Text8, while Article 2 uses multiple datasets:  Penn Treebank  Word Level , and  WikiText-2.","sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   dynamic eval for Language Modelling. sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   dynamic eval for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS for Language Modelling."
1578,1578,59_paper_14,59_paper_10,6020,6023,1609.01704,1808.10143,Language Modelling,"sent: Article 1 uses multiple datasets:  enwiki8, and  Text8, while Article 2 uses multiple datasets:  Penn Treebank  Word Level ,  WikiText-2, and  Penn Treebank.","sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC x5 for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses LSTM Encoder-Decoder   LSTM-LM for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-DOC for Language Modelling."
1579,1579,59_paper_14,59_paper_19,6020,6025,1609.01704,1903.04167,Language Modelling,"sent: Article 1 uses multiple datasets:  enwiki8, and  Text8, while Article 2 uses multiple datasets:  Penn Treebank  Word Level , and  WikiText-2.","sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   Partial Shuffle for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses AWD-LSTM-MoS   Partial Shuffle for Language Modelling."
1580,1580,59_paper_14,59_paper_71,6020,6029,1609.01704,1901.0286,Language Modelling,"sent: Article 1 and Article 2 use enwiki8 dataset.sent: Article 1 and Article 2 use Text8 dataset. sent: Article 1 does not use specific datasets for experiments, while Article 2 uses multiple datasets:  WikiText-103,  Penn Treebank  Word Level ,  One Billion Word, and  Hutter Prize.","sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses Transformer-XL - 24 layers for Language Modelling. sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses Transformer-XL for Language Modelling. sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses 18-layer Transformer-XL for Language Modelling. sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses Transformer-XL - 18 layers for Language Modelling. sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses 12-layer Transformer-XL for Language Modelling. sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses Transformer-XL Standard for Language Modelling. sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses 24-layer Transformer-XL for Language Modelling. sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses Transformer-XL Large for Language Modelling. sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses Transformer-XL Base for Language Modelling. sent: Article 1 uses LayerNorm HM-LSTM approach for Language Modelling, while Article 2 uses Transformer-XL - 12 layers for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses Transformer-XL - 24 layers for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses Transformer-XL for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses 18-layer Transformer-XL for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses Transformer-XL - 18 layers for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses 12-layer Transformer-XL for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses Transformer-XL Standard for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses 24-layer Transformer-XL for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses Transformer-XL Large for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses Transformer-XL Base for Language Modelling. sent: Article 1 uses LN HM-LSTM approach for Language Modelling, while Article 2 uses Transformer-XL - 12 layers for Language Modelling."
